name,price,location,sold,link,date
Obrall Laptop Lenovo T460s Ci5 gen6 Skylake Mulus lLike New,5.850.000,Jakarta Pusat,4,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjNoAJFHsKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJF6_eNHpJpbm-srcHi6seOHmFiy3zwrfo5rM1i6sjdHZdaHAHfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-QuBN3BzgHjNWZ92HuOgt_MOgPJNJ1_-68_Vt_3Oqqjh91Mhvz7jO_7zDqO29__uq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjF_c2s8jOJyRxo8MoN_92VoJO1gpV-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjO_c2V8JNEgR2oucr7_OzCH7OJgfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti_12qzOg6ZcYOusJWZSuF8J-oouCHrBCheRKf3u2Br3WoQMhmPczGosBBQICpHBx-31YcQ7zXe7g513B3o3YCgsgpqA1h3JoVrIzqqfo5qV1ab9VwyOCOofumzMNh8Bgs69u21pCj_JFfe7o5PMxw_I-UPJVp_RVu8A-N_1oxgOribm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6AUNHZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmU7HAndUiFiHpjNHaUDUsHN6Aji9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Xg9ziQfY0US7?src=search&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ffoxcomp%2Fobrall-laptop-lenovo-t460s-ci5-gen6-skylake-mulus-llike-new%3Fsrc%3Dtopads&page=3&ob=23&management_type=2&t=desktop&is_search=1&keywords=acer+aspire,18-01-2021
Laptop HP 6450B Core i5 14 inch - Super murah - Bergaransi,3.499.000,Jakarta Barat,2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEop1dosJaHseDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJF6_eNHpJpbm-srcHi6seOHmFiy3zwrfo5rM1i6sjdHmdaopr7oaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_CHqMoR_BzSoJOk__VoqMDF_uzVH7NNZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq12W_3OuHjNk3MBo8_VD3uzqQ1h11_C6qMo73uzGQuBNH3Wqucx2_OzSou2IuM2vuOu2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jY1gRBMZIxp_3OdPMep8AxizJgpysoj6cgU_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_BH7H1NEypVoqMHp_7z0P7N1qpu-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBj7_c2SHjOEgRBoqj7a_92uHJO13_--QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti_12qzOg6ZcYOusJWZSuF8J-oouCHrBCheRKf3u2Br3WoQMhmPczGosBBQICpHBx-31YcQ7zXe7g513B3o3YCgsgpqA1h3JoVrIzqqfo5qV1ab9VwyOCOofumzMNh8Bgs69u21pCj_JFfe7o5PMxw_I-UPJVp_RVu8A-N_1oxgOribm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaopURoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmU7HAndUiFiHpjNHaUDUsHN6Aji9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Xg9ziQfY0US7?page=3&r=https%3A%2F%2Fwww.tokopedia.com%2Flaptopsecondbekasmurah%2Flaptop-hp-6450b-core-i5-14-inch-super-murah-bergaransi%3Fsrc%3Dtopads&src=search&ob=23&management_type=1&t=desktop&dv=desktop&is_search=1&keywords=acer+aspire,18-01-2021
Laptop Lenovo Thinkpad L440 I5 - Gen 4 - 4GB - 320GB - 14in - Tangguh - 4Gb - 500Gb,3.399.000,Tangerang,5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AeRHsehHAyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJF6_eNHpJpbm-srcHi6s1OHmFiy3zwrfo5rM1i6sjR6ZddHAKDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW39BquVja_MO-8jh9uMx6QuB7_jzzHjNNH3xoQu2k_VPZQJYIZ_uvzch03BPoou2_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkgpoHqMHO_32oHjNEz_z6uVBE_jzsq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NkgRu68j7h_1zg8JO1qpovzVBd_S2zq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-oZB2IujNUQRu3HZOGP9Cdej7O1Jha1IVA8Agg3Muhq7OXQJ-7gJtf63uDrIHa3JBg_7g5zcNAzMYzquyOQ7VMoSoto_Vye7uFPV20yfYtu_UWruYs1I1Rg1-cQSVEuMHNP3B_HczH_AgAefYfqVYHrjx7e9ovruudHSBoefVSuaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6seFHsnObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_jpUiFiHpjd6Z-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMNBPc-5QfDiwe?keywords=acer+aspire&r=https%3A%2F%2Fwww.tokopedia.com%2Faj-komputer%2Flaptop-lenovo-thinkpad-l440-i5-gen-4-4gb-320gb-14in-tangguh-4gb-500gb%3Fsrc%3Dtopads&src=search&is_search=1&page=3&t=desktop&dv=desktop&ob=23&management_type=1,18-01-2021
Acer Aspire 3 A314 Ryzen 3 3250 8GB 1TB Vega3 W10 (PRE) 14.0,7.599.000,Jakarta Utara,15,https://www.tokopedia.com/mimomart/acer-aspire-3-a314-ryzen-3-3250-8gb-1tb-vega3-w10-pre-14-0-4gb-512gb-ssd?whid=0,18-01-2021
Acer Aspire 5 A514-53 i3-1005G1 8GB/4GB 1TB HDD 14 inch Win10 OHS,7.050.000,Jakarta Pusat,8,https://www.tokopedia.com/acerid/acer-aspire-5-a514-53-i3-1005g1-8gb-4gb-1tb-hdd-14-inch-win10-ohs-4-gb?whid=0,18-01-2021
"Laptop SSD Acer Aspire 3 Intel N4120 4GB SSD 256GB A314-32-C0HM 14"" HD",6.000.000,Jakarta Pusat,11,https://www.tokopedia.com/distrilapid/laptop-ssd-acer-aspire-3-intel-n4120-4gb-ssd-256gb-a314-32-c0hm-14-hd-non-bundling?whid=0,18-01-2021
Acer Aspire 5 A514 i5 10210 4GB HDD 1TB MX350 2GB W10 14.0,8.399.000,Jakarta Pusat,7,https://www.tokopedia.com/allkomputejkt/acer-aspire-5-a514-i5-10210-4gb-hdd-1tb-mx350-2gb-w10-14-0-grey?whid=0,18-01-2021
Acer Aspire 5 Core i3 RAM 4 GB HDD 1TB WINDOWS10/LAPTOP,7.895.000,Jakarta Barat,3,https://www.tokopedia.com/ada-elektronik/acer-aspire-5-core-i3-ram-4-gb-hdd-1tb-windows10-laptop?whid=0,18-01-2021
"ACER ASPIRE 3 A314 RYZEN 3-3250|8GB|256GB SSD|14""FHD|WIN10+OFFICE",6.999.000,Jakarta Utara,3,https://www.tokopedia.com/supertech/acer-aspire-3-a314-ryzen-3-3250-8gb-256gb-ssd-14-fhd-win10-office?whid=0,18-01-2021
Acer Aspire 3 Slim A314 22.R6FB -Ryzen 3 3250 8GB 256ssd W10+OHS 14FHD,6.899.000,Jakarta Utara,1,https://www.tokopedia.com/gateway/acer-aspire-3-slim-a314-22-r6fb-ryzen-3-3250-8gb-256ssd-w10-ohs-14fhd-silver?whid=0,18-01-2021
ACER ASPIRE 3 A314 22 R96E RYZEN 3 3250 RAM 4GB HDD 1TB VEGA 3 DOS,6.989.000,Malang,2,https://www.tokopedia.com/gasol/acer-aspire-3-a314-22-r96e-ryzen-3-3250-ram-4gb-hdd-1tb-vega-3-dos?whid=0,18-01-2021
"LAPTOP ACER ASPIRE 5-A514 I3-1005G1 8GB 512GB SSD 14"" W10+OHS",7.949.000,Jakarta Pusat,3,https://www.tokopedia.com/sentosajayacompu/laptop-acer-aspire-5-a514-i3-1005g1-8gb-512gb-ssd-14-w10-ohs?whid=0,18-01-2021
Laptop Acer Aspire 3 A314 Ryzen 3 3250 4GB 1TB Vega3 W10 (PRE) 14.0,6.299.000,Jakarta Pusat,2,https://www.tokopedia.com/royallcom/laptop-acer-aspire-3-a314-ryzen-3-3250-4gb-1tb-vega3-w10-pre-14-0?whid=0,18-01-2021
"Laptop ASUS A416JA-BV352TS Core i3-1005G1 4GB 512GB SSD WIN10 14"" HD - Non Paket",8.080.000,Jakarta Pusat,7,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6An7o_1NopJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJF6_eNHpJRbm-srcHi6seFHmFiy3zwrfo5rM1i6sjfoidOHpyabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW3jz08V211_-HuVgt3BzuPJNJe_CvepVt_S2jqjh1_MhguJ-W_uP-HV2W__ogq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjF_c2VHJY1e_-ozVuN_32oH1Y1gfBHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBuO_1z0HJY13_zvzJVd_M2zHJNAZsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-oZB2IujNUQRu3HZOGP9Cdej7O1Jha1IVA8Agg3Muhq7OXQJ-7gJtf63uDrIHa3JBg_7g5zcNAzMYzquyOQ7VMoSoto_Vye7uFPV20yfYtu_UWruYs1I1Rg1-cQSVEuMHNP3B_HczH_AgAefYfqVYHrjx7e9ovruudHSBoefVSuaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUf6AJpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_jpUiFiHpjd6Z-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMNBPc-5QfDiwe?dv=desktop&management_type=1&t=desktop&src=search&is_search=1&keywords=acer+aspire&r=https%3A%2F%2Fwww.tokopedia.com%2Fagusidstoreapple%2Flaptop-asus-a416ja-bv352ts-core-i3-1005g1-4gb-512gb-ssd-win10-14-hd-non-paket%3Fsrc%3Dtopads&page=4&ob=23,18-01-2021
Laptop Lenovo X250 Core i5 - SUPERMURAH - BERGARANSI,3.899.000,Bekasi,18,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_rf6AehHsJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJF6_eNHpJRbm-srcHi6s1FHmFiy3zwrfo5rM1i6sjfoidOH_Ufbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW3jz08V211_-HuVgt3BzuPJNJe_CvepVt_S2jqjh1_MhguJ-W_uP-HV2W__ogq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBE_c2oHjOke9PvzJON_Ozu8JYJu3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBuO_1zSoJNJ39268B1F_uzo8jYAZsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-oZB2IujNUQRu3HZOGP9Cdej7O1Jha1IVA8Agg3Muhq7OXQJ-7gJtf63uDrIHa3JBg_7g5zcNAzMYzquyOQ7VMoSoto_Vye7uFPV20yfYtu_UWruYs1I1Rg1-cQSVEuMHNP3B_HczH_AgAefYfqVYHrjx7e9ovruudHSBoefVSuaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHOosnRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_jpUiFiHpjd6Z-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMNBPc-5QfDiwe?t=desktop&is_search=1&keywords=acer+aspire&ob=23&management_type=2&dv=desktop&src=search&page=4&r=https%3A%2F%2Fwww.tokopedia.com%2Ftbatavia%2Flaptop-lenovo-x250-core-i5-supermurah-bergaransi%3Fsrc%3Dtopads,18-01-2021
Laptop mewah Murah Spek Dewa Toshiba Portege Z30-B Intel Ci7-5600U @,5.550.000,Batam,19,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpJN6_1dHsHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJF6_eNHpJRbm-srcHi6s1FHmFiy3zwrfo5rM1i6sjfoZdfo_17bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW3jz08V211_-HuVgt3BzuPJNJe_CvepVt_S2jqjh1_MhguJ-W_uP-HV2W__ogq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBE_c2oHjOke9PvzJON_Ozu8JYJu3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBVO_7zu8jOEypzvzVjh_BzCHjNNZsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-oZB2IujNUQRu3HZOGP9Cdej7O1Jha1IVA8Agg3Muhq7OXQJ-7gJtf63uDrIHa3JBg_7g5zcNAzMYzquyOQ7VMoSoto_Vye7uFPV20yfYtu_UWruYs1I1Rg1-cQSVEuMHNP3B_HczH_AgAefYfqVYHrjx7e9ovruudHSBoefVSuaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUFopHFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_jpUiFiHpjd6Z-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMNBPc-5QfDiwe?keywords=acer+aspire&page=4&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Fkerti%2Flaptop-mewah-murah-spek-dewa-toshiba-portege-z30-b-intel-ci7-5600u%3Fsrc%3Dtopads&src=search&ob=23&t=desktop&dv=desktop&is_search=1,18-01-2021
Laptop Lenovo T440p Core i5 - RAM 8GB - HDD 500GB - Super murah,3.949.000,Bekasi,11,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_rf6AehH_1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJF6_eNHpJRbm-srcHi6s1FHmFiy3zwrfo5rM1i6sjfoZddH_Kdbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW3jz08V211_-HuVgt3BzuPJNJe_CvepVt_S2jqjh1_MhguJ-W_uP-HV2W__ogq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBE_c2oHjOke9PvzJON_Ozu8JYJu3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBVO_7z0oJO1qpCo8Bjh_BzCHjNEu3BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti_12qzOg6ZcYOusJWZSuF8J-oouCHrBCheRKf3u2Br3WoQMhmPczGosBBQICpHBx-31YcQ7zXe7g513B3o3YCgsgpqA1h3JoVrIzqqfo5qV1ab9VwyOCOofumzMNh8Bgs69u21pCj_JFfe7o5PMxw_I-UPJVp_RVu8A-N_1oxgOribm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7HAUFoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmU7HAndUiFiHpjNHaUDUsHN6Aji9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Xg9ziQfY0US7?keywords=acer+aspire&src=search&is_search=1&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Ftbatavia%2Flaptop-lenovo-t440p-core-i5-ram-8gb-hdd-500gb-super-murah%3Fsrc%3Dtopads&page=4&ob=23&t=desktop&dv=desktop,18-01-2021
"Laptop Dell Latitude e7250 core i5 Gen 5-Ram 8Gb-SSD 256Gb-12,5inch",5.250.000,Jakarta Pusat,11,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoAjOoAnhopnDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJF6_eNHpJRbm-srcHi6seFHmFiy3zwrfo5rM1i6sjfoZdO6_nhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW3jz08V211_-HuVgt3BzuPJNJe_CvepVt_S2jqjh1_MhguJ-W_uP-HV2W__ogq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBN_c2zH7N1e9B68Bja_320P7N1gfBHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBVO_7zoH1NJypuo8B1p_32-8JNk_3BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti_12qzOg6ZcYOusJWZSuF8J-oouCHrBCheRKf3u2Br3WoQMhmPczGosBBQICpHBx-31YcQ7zXe7g513B3o3YCgsgpqA1h3JoVrIzqqfo5qV1ab9VwyOCOofumzMNh8Bgs69u21pCj_JFfe7o5PMxw_I-UPJVp_RVu8A-N_1oxgOribm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6AyNbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_jpUiFiHpjd6Z-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMNBPc-5QfDiwe?keywords=acer+aspire&dv=desktop&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Freal789best%2Flaptop-dell-latitude-e7250-core-i5-gen-5-ram-8gb-ssd-256gb-12-5inch%3Fsrc%3Dtopads&management_type=1&page=4&t=desktop&src=search&is_search=1,18-01-2021
Acer Aspire 5 Slim A515 Ryzen 5 4500 8GB 512ssd Vega6 OHS 15.6HD -R7NZ,8.699.000,Jakarta Utara,3,https://www.tokopedia.com/royalltech/acer-aspire-5-slim-a515-ryzen-5-4500-8gb-512ssd-vega6-ohs-15-6hd-r7nz?whid=0,18-01-2021
"ACER ASPIRE A314-22 AMD 3020e/8GB/SSD 256GB/14""/WINDOWS 10/OHS 2019",5.675.000,Jakarta Pusat,2,https://www.tokopedia.com/auratechnology/acer-aspire-a314-22-amd-3020e-8gb-ssd-256gb-14-windows-10-ohs-2019?whid=0,18-01-2021
"LAPTOP ACER ASPIRE 5 A514-53G CORE I5-1035G1 4GB 1TB MX350 2GB 14"" NEW",8.766.700,Jakarta Pusat,9,https://www.tokopedia.com/kotakomshop/laptop-acer-aspire-5-a514-53g-core-i5-1035g1-4gb-1tb-mx350-2gb-14-new?whid=0,18-01-2021
Acer Aspire E3-112 ram 2gb/hdd 500gb garansi resmi,5.199.999,Jakarta Barat,1,https://www.tokopedia.com/adicahayabaru/acer-aspire-e3-112-ram-2gb-hdd-500gb-garansi-resmi-putih?whid=0,18-01-2021
Acer Aspire 3 Slim A314 Ryzen 3 3250 8GB 256ssd W10+OHS 14.0 FHD BLK,6.899.000,Jakarta Utara,2,https://www.tokopedia.com/janurtech/acer-aspire-3-slim-a314-ryzen-3-3250-8gb-256ssd-w10-ohs-14-0-fhd-blk?whid=0,18-01-2021
"Acer Aspire 3 Slim A314-22 AMD Athlon 3050U 4GB 1TB HDD 14"" W10 OHS",5.299.000,Jakarta Pusat,17,https://www.tokopedia.com/infonetmanggadua/acer-aspire-3-slim-a314-22-amd-athlon-3050u-4gb-1tb-hdd-14-w10-ohs-hitam-4-gb?whid=0,18-01-2021
"ACER ASPIRE 3 SLIM A314-22 RYZEN 3-3250U 4GB 512GB SSD 14"" WIN10 OHS",6.899.000,Jakarta Barat,1,https://www.tokopedia.com/djteknologi/acer-aspire-3-slim-a314-22-ryzen-3-3250u-4gb-512gb-ssd-14-win10-ohs-r5l8-black?whid=0,18-01-2021
ACER Aspire A314-22 - Athlon 3050U / 4GB / 1TB / Vega / W.10,5.500.000,Bandung,2,https://www.tokopedia.com/volanttech/acer-aspire-a314-22-athlon-3050u-4gb-1tb-vega-w-10?whid=0,18-01-2021
